applicant_id,first_name,last_name,email,phone,university,gpa,country,timezone,application_date,submission_time,submission_duration_min,position_applied,years_experience,technical_skills_count,soft_skills_count,resume_file_size_kb,device_type,ip_address,referral_source,email_domain,is_fraudulent,fraud_type,application_datetime,email_username_length,has_suspicious_domain,name_length_ratio,suspicious_ip,submission_speed,application_hour,is_night_hour
APP_001059,Sarah,Jones,sarah.jones461@yahoo.com,+1-861-875-9191,State University,3.33,UK,PST,2024-05-25,10:00:00,39,Research Assistant,0,3,4,157,Windows Chrome,192.168.253.252,LinkedIn,yahoo.com,False,,2024-05-25 10:00:00,14,0,0.5,0,13.0,10,0
APP_001579,Sarah,Brown,sarah.brown40@hotmail.com,+1-848-838-1914,International University,3.03,Canada,CET,2024-02-04,13:00:00,61,Software Developer Intern,1,5,2,391,Windows Chrome,192.168.176.231,University,hotmail.com,False,,2024-02-04 13:00:00,13,0,0.5,0,12.2,13,0
APP_001378,Mike,Smith,mike.smith863@gmail.com,+1-613-468-7744,Online University,3.38,UK,CET,2024-04-13,12:00:00,85,Data Science Intern,1,4,4,279,Windows Firefox,192.168.163.69,Company Website,gmail.com,False,,2024-04-13 12:00:00,13,0,0.45,0,21.25,12,0
APP_001445,David,Garcia,david.garcia600@gmail.com,+1-687-881-7869,Community College,3.28,India,PST,2024-02-27,12:00:00,54,Software Developer Intern,1,4,4,456,Windows Firefox,192.168.56.26,Company Website,gmail.com,False,,2024-02-27 12:00:00,15,0,0.55,0,13.5,12,0
APP_000877,David,Smith,david.smith619@outlook.com,+1-403-968-1262,Tech Institute,3.2,Brazil,GMT,2024-03-17,14:00:00,23,Research Assistant,0,3,3,492,Windows Firefox,192.168.125.152,LinkedIn,outlook.com,False,,2024-03-17 14:00:00,14,0,0.5,0,7.666666666666667,14,0
APP_001590,Chris,Miller,chris.miller725@company.com,+1-929-967-5330,Tech Institute,3.69,UK,GMT,2024-03-28,13:00:00,25,Business Analyst Intern,2,5,2,291,Mac Safari,192.168.212.213,LinkedIn,company.com,False,,2024-03-28 13:00:00,15,0,0.55,0,5.0,13,0
APP_001336,Chris,Jones,chris.jones605@company.com,+1-969-766-8822,Community College,3.19,China,IST,2024-06-03,17:00:00,51,Business Analyst Intern,2,5,4,303,Mac Safari,192.168.83.116,LinkedIn,company.com,False,,2024-06-03 17:00:00,14,0,0.5,0,10.2,17,0
APP_001036,Emily,Johnson,emily.johnson255@gmail.com,+1-998-917-1359,Tech Institute,3.69,Canada,CST,2024-05-22,17:00:00,32,Marketing Intern,2,4,3,303,Mobile iOS,192.168.86.38,Company Website,gmail.com,False,,2024-05-22 17:00:00,16,0,0.6,0,8.0,17,0
APP_000696,Mike,Smith,mike.smith973@company.com,+1-861-898-5729,Tech Institute,3.54,Brazil,PST,2024-05-17,12:00:00,109,Marketing Intern,0,4,2,312,Mobile iOS,192.168.89.198,LinkedIn,company.com,False,,2024-05-17 12:00:00,13,0,0.45,0,27.25,12,0
APP_000060,Emily,Garcia,emily.garcia135@gmail.com,+1-752-574-9697,International University,3.74,Canada,CST,2024-04-16,11:00:00,45,Marketing Intern,2,3,3,472,Mac Safari,192.168.202.242,Job Portal,gmail.com,False,,2024-04-16 11:00:00,15,0,0.55,0,15.0,11,0
APP_001201,Lisa,Smith,lisa.smith753@outlook.com,+1-266-517-4677,Tech Institute,3.18,Australia,CET,2024-04-06,11:00:00,95,Research Assistant,1,3,4,359,Mobile iOS,192.168.151.148,Company Website,outlook.com,False,,2024-04-06 11:00:00,13,0,0.45,0,31.666666666666668,11,0
APP_001512,John,Johnson,john.johnson94@outlook.com,+1-730-345-6085,Community College,3.28,China,CET,2024-04-14,15:00:00,66,Business Analyst Intern,2,4,3,489,Mac Safari,192.168.200.228,LinkedIn,outlook.com,False,,2024-04-14 15:00:00,14,0,0.55,0,16.5,15,0
APP_000079,Emily,Garcia,emily.garcia982@yahoo.com,+1-356-978-2234,Tech Institute,3.96,UK,EST,2024-02-07,13:00:00,45,Research Assistant,1,5,4,439,Mac Safari,192.168.155.149,Job Portal,yahoo.com,False,,2024-02-07 13:00:00,15,0,0.55,0,9.0,13,0
APP_001255,Jane,Jones,jane.jones530@hotmail.com,+1-992-218-6690,State University,2.99,Brazil,IST,2024-01-06,15:00:00,71,Data Science Intern,0,2,2,96,Windows Firefox,192.168.222.42,Company Website,hotmail.com,False,,2024-01-06 15:00:00,13,0,0.45,0,35.5,15,0
APP_001058,Jane,Williams,jane.williams860@outlook.com,+1-946-812-9854,Online University,3.62,China,CST,2024-04-06,12:00:00,24,Research Assistant,0,4,2,187,Windows Chrome,192.168.221.34,LinkedIn,outlook.com,False,,2024-04-06 12:00:00,16,0,0.6,0,6.0,12,0
APP_001527,Lisa,Williams,lisa.williams176@company.com,+1-432-393-7685,International University,3.31,USA,GMT,2024-06-18,14:00:00,39,Software Developer Intern,0,2,4,337,Mac Safari,192.168.42.5,Job Portal,company.com,False,,2024-06-18 14:00:00,16,0,0.6,0,19.5,14,0
APP_FRAUD_0075,Robert,Davis,robert.davis@synthetic-mail.com,+962-573-124-2099,Online University,3.8,China,,2024-06-22,00:00:00,8,Data Science Intern,8,7,5,17,Windows Chrome,192.168.27.118,Direct,synthetic-mail.com,True,synthetic_identity,2024-06-22 00:00:00,12,1,0.55,0,1.1428571428571428,0,1
APP_001589,Lisa,Garcia,lisa.garcia300@hotmail.com,+1-729-535-1305,Liberal Arts College,2.96,China,PST,2024-03-13,12:00:00,67,Marketing Intern,0,2,4,221,Mobile iOS,192.168.148.201,Job Portal,hotmail.com,False,,2024-03-13 12:00:00,14,0,0.5,0,33.5,12,0
APP_001012,Chris,Smith,chris.smith371@company.com,+1-370-813-2007,Community College,3.81,China,GMT,2024-02-29,17:00:00,83,Data Science Intern,0,5,3,491,Windows Firefox,192.168.16.152,University,company.com,False,,2024-02-29 17:00:00,14,0,0.5,0,16.6,17,0
APP_000671,Emily,Garcia,emily.garcia839@gmail.com,+1-411-998-2807,International University,3.45,Canada,GMT,2024-04-14,12:00:00,93,Business Analyst Intern,1,4,2,359,Mac Safari,192.168.138.139,University,gmail.com,False,,2024-04-14 12:00:00,15,0,0.55,0,23.25,12,0
APP_001647,Lisa,Williams,lisa.williams951@company.com,+1-743-991-5300,Online University,3.78,India,CET,2024-04-14,15:00:00,25,Data Science Intern,1,3,3,135,Mac Safari,192.168.202.62,LinkedIn,company.com,False,,2024-04-14 15:00:00,16,0,0.6,0,8.333333333333334,15,0
APP_000005,Sarah,Garcia,sarah.garcia333@gmail.com,+1-780-935-6155,Tech Institute,3.26,UK,EST,2024-03-21,15:00:00,54,Research Assistant,2,5,4,284,Windows Chrome,192.168.55.37,Company Website,gmail.com,False,,2024-03-21 15:00:00,15,0,0.55,0,10.8,15,0
APP_001477,Sarah,Johnson,sarah.johnson761@yahoo.com,+1-539-585-5745,Community College,3.54,India,GMT,2024-06-15,16:00:00,79,Marketing Intern,3,3,3,56,Windows Chrome,192.168.73.201,University,yahoo.com,False,,2024-06-15 16:00:00,16,0,0.6,0,26.333333333333332,16,0
APP_000833,Emily,Brown,emily.brown56@yahoo.com,+1-385-541-4380,Community College,3.79,Canada,PST,2024-05-10,09:00:00,59,Research Assistant,1,4,3,250,Windows Chrome,192.168.56.155,LinkedIn,yahoo.com,False,,2024-05-10 09:00:00,13,0,0.5,0,14.75,9,0
APP_FRAUD_0140,Robert,Johnson,robert.johnson@synthetic-mail.com,+777-945-784-9677,Community College,3.75,,Unknown,2024-05-20,06:00:00,7,Data Science Intern,7,6,6,97,Unknown Browser,192.168.118.17,,synthetic-mail.com,True,synthetic_identity,2024-05-20 06:00:00,14,1,0.65,0,1.1666666666666667,6,1
APP_FRAUD_0267,Robert,Johnson,robert.johnson@synthetic-mail.com,+310-143-255-1846,Community College,3.73,Brazil,,2024-01-02,03:00:00,4,Marketing Intern,5,8,8,89,Windows Chrome,192.168.211.182,,synthetic-mail.com,True,synthetic_identity,2024-01-02 03:00:00,14,1,0.65,0,0.5,3,1
APP_000986,David,Brown,david.brown111@hotmail.com,+1-834-419-7872,Community College,3.58,Germany,PST,2024-01-28,12:00:00,113,Business Analyst Intern,0,2,2,458,Mac Safari,192.168.94.110,Job Portal,hotmail.com,False,,2024-01-28 12:00:00,14,0,0.5,0,56.5,12,0
APP_FRAUD_0204,Kjznsh,Umlbuhjs,505089@temp-mail.org,+106-146-921-3312,Liberal Arts College,3.75,UK,UTC,2024-02-15,00:05:00,3,Business Analyst Intern,5,7,8,90,Automated Script,10.0.215.1,,temp-mail.org,True,rapid_fire,2024-02-15 00:05:00,6,1,0.7,1,0.42857142857142855,0,1
APP_000392,Jane,Smith,jane.smith147@outlook.com,+1-572-403-6548,Tech Institute,3.51,Brazil,CET,2024-05-31,10:00:00,114,Business Analyst Intern,2,5,2,169,Mac Safari,192.168.17.215,Job Portal,outlook.com,False,,2024-05-31 10:00:00,13,0,0.45,0,22.8,10,0
APP_001352,John,Johnson,john.johnson620@outlook.com,+1-987-642-8985,State University,4.0,Canada,CST,2024-01-06,17:00:00,84,Business Analyst Intern,2,5,2,355,Windows Chrome,192.168.196.44,University,outlook.com,False,,2024-01-06 17:00:00,15,0,0.55,0,16.8,17,0
APP_000994,Mike,Johnson,mike.johnson857@gmail.com,+1-512-839-2517,State University,3.62,China,PST,2024-06-04,11:00:00,102,Research Assistant,2,2,2,316,Windows Chrome,192.168.161.63,Job Portal,gmail.com,False,,2024-06-04 11:00:00,15,0,0.55,0,51.0,11,0
APP_000240,Jane,Smith,jane.smith6@company.com,+1-959-943-6633,Tech Institute,4.32,Brazil,IST,2024-05-20,10:00:00,59,Research Assistant,2,3,2,144,Mac Safari,192.168.192.57,Company Website,company.com,False,,2024-05-20 10:00:00,11,0,0.45,0,19.666666666666668,10,0
APP_000742,Lisa,Williams,lisa.williams589@hotmail.com,+1-362-725-2437,International University,3.92,India,CET,2024-01-20,10:00:00,91,Research Assistant,1,3,2,442,Windows Chrome,192.168.137.176,Job Portal,hotmail.com,False,,2024-01-20 10:00:00,16,0,0.6,0,30.333333333333332,10,0
APP_001407,Lisa,Garcia,lisa.garcia927@gmail.com,+1-817-891-4647,International University,3.92,Germany,PST,2024-06-13,10:00:00,87,Marketing Intern,1,4,3,72,Mobile iOS,192.168.159.80,Company Website,gmail.com,False,,2024-06-13 10:00:00,14,0,0.5,0,21.75,10,0
APP_000282,John,Miller,john.miller683@yahoo.com,+1-482-798-2960,Community College,3.66,India,PST,2024-06-11,15:00:00,61,Software Developer Intern,1,2,2,347,Windows Chrome,192.168.43.201,Job Portal,yahoo.com,False,,2024-06-11 15:00:00,14,0,0.5,0,30.5,15,0
APP_001674,Chris,Smith,chris.smith878@hotmail.com,+1-793-935-5897,Community College,3.31,Canada,PST,2024-05-03,09:00:00,78,Research Assistant,3,2,2,105,Windows Firefox,192.168.210.14,Job Portal,hotmail.com,False,,2024-05-03 09:00:00,14,0,0.5,0,39.0,9,0
APP_001499,Chris,Brown,chris.brown365@company.com,+1-242-936-6256,State University,3.48,UK,CET,2024-02-20,11:00:00,72,Marketing Intern,0,3,3,147,Windows Chrome,192.168.122.66,Company Website,company.com,False,,2024-02-20 11:00:00,14,0,0.5,0,24.0,11,0
APP_000402,Lisa,Brown,lisa.brown215@hotmail.com,+1-752-520-4278,Community College,3.43,India,CET,2024-03-18,17:00:00,58,Research Assistant,1,4,4,313,Mobile iOS,192.168.170.117,LinkedIn,hotmail.com,False,,2024-03-18 17:00:00,13,0,0.45,0,14.5,17,0
APP_000345,Jane,Smith,jane.smith422@gmail.com,+1-397-234-1388,International University,3.61,India,CET,2024-04-24,14:00:00,48,Data Science Intern,1,2,4,386,Windows Firefox,192.168.65.229,LinkedIn,gmail.com,False,,2024-04-24 14:00:00,13,0,0.45,0,24.0,14,0
APP_000863,Lisa,Jones,lisa.jones111@outlook.com,+1-570-978-1892,State University,3.12,Brazil,GMT,2024-03-21,10:00:00,37,Data Science Intern,2,4,2,330,Mac Safari,192.168.32.138,Company Website,outlook.com,False,,2024-03-21 10:00:00,13,0,0.45,0,9.25,10,0
APP_000964,Sarah,Miller,sarah.miller597@outlook.com,+1-852-486-5425,State University,2.64,Brazil,CET,2024-02-06,09:00:00,113,Research Assistant,1,5,3,356,Windows Firefox,192.168.57.73,Job Portal,outlook.com,False,,2024-02-06 09:00:00,15,0,0.55,0,22.6,9,0
APP_FRAUD_0128,123Test,User,123test513@invalid.com,+827-127-303-5752,Online Degree Mill,2.5,Australia,UTC,2024-03-04,12:00:00,10,Marketing Intern,1,8,7,82,Windows Chrome,192.168.193.66,Unknown,invalid.com,True,inconsistent_data,2024-03-04 12:00:00,10,0,0.55,0,1.25,12,0
APP_000870,John,Brown,john.brown447@outlook.com,+1-575-466-8840,Tech Institute,3.69,Brazil,EST,2024-04-21,13:00:00,64,Software Developer Intern,3,3,4,380,Mac Safari,192.168.69.133,LinkedIn,outlook.com,False,,2024-04-21 13:00:00,13,0,0.45,0,21.333333333333332,13,0
APP_000541,John,Williams,john.williams7@company.com,+1-939-390-7587,Liberal Arts College,3.3,Australia,CST,2024-03-17,14:00:00,33,Data Science Intern,1,2,3,301,Windows Chrome,192.168.90.51,University,company.com,False,,2024-03-17 14:00:00,14,0,0.6,0,16.5,14,0
APP_FRAUD_0080,Robert,Wilson,robert.wilson@synthetic-mail.com,+716-720-379-7825,Online University,3.82,China,UTC,2024-05-06,17:00:00,10,Research Assistant,5,9,5,65,Unknown Browser,192.168.67.4,Direct,synthetic-mail.com,True,synthetic_identity,2024-05-06 17:00:00,13,1,0.6,0,1.1111111111111112,17,0
APP_000886,Sarah,Johnson,sarah.johnson476@yahoo.com,+1-609-629-6426,Liberal Arts College,3.41,India,CET,2024-05-18,17:00:00,66,Data Science Intern,3,3,2,369,Mobile iOS,192.168.191.124,University,yahoo.com,False,,2024-05-18 17:00:00,16,0,0.6,0,22.0,17,0
APP_000228,Emily,Garcia,emily.garcia755@company.com,+1-888-335-3913,International University,3.24,UK,PST,2024-02-23,13:00:00,107,Business Analyst Intern,0,4,4,109,Windows Firefox,192.168.236.195,Company Website,company.com,False,,2024-02-23 13:00:00,15,0,0.55,0,26.75,13,0
APP_001218,Jane,Miller,jane.miller724@yahoo.com,+1-472-401-1348,Online University,3.47,Germany,IST,2024-04-26,11:00:00,82,Research Assistant,1,2,2,437,Windows Chrome,192.168.117.99,Company Website,yahoo.com,False,,2024-04-26 11:00:00,14,0,0.5,0,41.0,11,0
APP_001327,David,Miller,david.miller540@hotmail.com,+1-778-388-8650,Online University,3.55,USA,CET,2024-01-05,16:00:00,38,Marketing Intern,2,2,2,264,Windows Firefox,192.168.244.139,University,hotmail.com,False,,2024-01-05 16:00:00,15,0,0.55,0,19.0,16,0
APP_000793,John,Johnson,john.johnson350@hotmail.com,+1-589-356-5780,International University,3.53,China,CST,2024-04-28,12:00:00,102,Data Science Intern,2,3,2,371,Windows Chrome,192.168.101.50,Company Website,hotmail.com,False,,2024-04-28 12:00:00,15,0,0.55,0,34.0,12,0
APP_000670,David,Jones,david.jones221@outlook.com,+1-600-652-7966,Community College,3.28,USA,IST,2024-03-23,13:00:00,106,Marketing Intern,1,2,3,298,Windows Firefox,192.168.106.187,LinkedIn,outlook.com,False,,2024-03-23 13:00:00,14,0,0.5,0,53.0,13,0
APP_FRAUD_0081,Xnpydh,Kbpnzxrb,775179@fake.com,+201-986-604-2221,Liberal Arts College,3.9,Australia,,2024-03-06,00:00:00,4,Research Assistant,5,6,7,59,Automated Script,10.0.7.1,,fake.com,True,rapid_fire,2024-03-06 00:00:00,6,1,0.7,1,0.6666666666666666,0,1
APP_000951,Chris,Brown,chris.brown990@gmail.com,+1-243-397-1907,International University,3.61,India,EST,2024-02-02,15:00:00,119,Software Developer Intern,1,4,3,253,Windows Chrome,192.168.241.227,University,gmail.com,False,,2024-02-02 15:00:00,14,0,0.5,0,29.75,15,0
APP_001383,Mike,Johnson,mike.johnson462@company.com,+1-734-250-7298,Online University,3.48,Australia,EST,2024-03-25,17:00:00,57,Data Science Intern,2,3,4,420,Windows Chrome,192.168.100.66,Company Website,company.com,False,,2024-03-25 17:00:00,15,0,0.55,0,19.0,17,0
APP_000513,Emily,Williams,emily.williams837@yahoo.com,+1-564-538-2641,State University,3.92,Germany,CET,2024-04-12,15:00:00,98,Research Assistant,1,5,4,477,Windows Chrome,192.168.250.228,LinkedIn,yahoo.com,False,,2024-04-12 15:00:00,17,0,0.65,0,19.6,15,0
APP_001262,Sarah,Brown,sarah.brown347@yahoo.com,+1-493-760-1244,Online University,3.51,USA,GMT,2024-04-17,17:00:00,33,Business Analyst Intern,1,4,3,288,Windows Chrome,192.168.47.222,University,yahoo.com,False,,2024-04-17 17:00:00,14,0,0.5,0,8.25,17,0
APP_000728,Sarah,Garcia,sarah.garcia208@hotmail.com,+1-766-747-9810,State University,3.57,USA,GMT,2024-06-09,10:00:00,62,Data Science Intern,0,5,4,317,Windows Chrome,192.168.70.64,LinkedIn,hotmail.com,False,,2024-06-09 10:00:00,15,0,0.55,0,12.4,10,0
APP_000417,Jane,Smith,jane.smith571@gmail.com,+1-459-716-7241,Liberal Arts College,3.1,USA,CST,2024-03-01,16:00:00,65,Research Assistant,0,4,2,336,Windows Chrome,192.168.2.11,LinkedIn,gmail.com,False,,2024-03-01 16:00:00,13,0,0.45,0,16.25,16,0
APP_001113,David,Brown,david.brown396@company.com,+1-381-551-5678,Liberal Arts College,3.21,Brazil,EST,2024-04-20,12:00:00,55,Data Science Intern,2,2,4,220,Mac Safari,192.168.21.237,Company Website,company.com,False,,2024-04-20 12:00:00,14,0,0.5,0,27.5,12,0
APP_001396,Jane,Jones,jane.jones431@yahoo.com,+1-858-569-9988,Community College,3.58,UK,CET,2024-02-26,11:00:00,74,Business Analyst Intern,0,4,2,285,Windows Chrome,192.168.189.108,Job Portal,yahoo.com,False,,2024-02-26 11:00:00,13,0,0.45,0,18.5,11,0
APP_000869,David,Johnson,david.johnson733@hotmail.com,+1-914-266-8409,Online University,3.08,UK,GMT,2024-06-02,16:00:00,23,Data Science Intern,0,5,4,226,Mac Safari,192.168.166.93,Job Portal,hotmail.com,False,,2024-06-02 16:00:00,16,0,0.6,0,4.6,16,0
APP_FRAUD_0186,John,Smith,john.smith@synthetic-mail.com,+587-704-257-9177,Liberal Arts College,3.96,Brazil,UTC,2024-05-01,16:00:00,8,Software Developer Intern,5,9,8,38,Windows Chrome,192.168.14.243,,synthetic-mail.com,True,synthetic_identity,2024-05-01 16:00:00,10,1,0.45,0,0.8888888888888888,16,0
APP_001349,John,Jones,john.jones252@gmail.com,+1-218-979-5073,International University,3.72,Canada,CST,2024-03-20,10:00:00,89,Business Analyst Intern,0,3,2,91,Windows Firefox,192.168.253.206,University,gmail.com,False,,2024-03-20 10:00:00,13,0,0.45,0,29.666666666666668,10,0
APP_000673,Emily,Williams,emily.williams424@yahoo.com,+1-607-696-1692,Tech Institute,3.68,UK,EST,2024-01-10,09:00:00,116,Marketing Intern,0,4,2,167,Windows Chrome,192.168.129.162,LinkedIn,yahoo.com,False,,2024-01-10 09:00:00,17,0,0.65,0,29.0,9,0
APP_000495,Sarah,Williams,sarah.williams931@yahoo.com,+1-396-896-2035,Tech Institute,3.33,UK,EST,2024-01-05,15:00:00,23,Data Science Intern,1,3,4,135,Windows Chrome,192.168.87.12,Job Portal,yahoo.com,False,,2024-01-05 15:00:00,17,0,0.65,0,7.666666666666667,15,0
APP_001110,Jane,Garcia,jane.garcia616@company.com,+1-445-337-5615,Community College,4.03,Brazil,CST,2024-02-26,12:00:00,91,Software Developer Intern,1,4,4,79,Windows Firefox,192.168.207.94,LinkedIn,company.com,False,,2024-02-26 12:00:00,14,0,0.5,0,22.75,12,0
APP_FRAUD_0119,Mike,Williamssen,mike.williams4924@gmail.com,+79-362-631-8778,Community College,3.77,UK,UTC,2024-03-08,18:00:00,7,Data Science Intern,5,9,8,54,Automated Script,10.0.111.1,,gmail.com,True,duplicate_submission,2024-03-08 18:00:00,17,0,0.75,1,0.7777777777777778,18,0
APP_001096,Mike,Smith,mike.smith930@outlook.com,+1-393-641-3756,State University,2.92,India,EST,2024-03-29,11:00:00,48,Business Analyst Intern,1,3,2,230,Windows Chrome,192.168.47.233,University,outlook.com,False,,2024-03-29 11:00:00,13,0,0.45,0,16.0,11,0
APP_000410,Sarah,Miller,sarah.miller454@outlook.com,+1-415-364-8190,Online University,3.42,USA,GMT,2024-03-06,13:00:00,31,Marketing Intern,2,5,2,190,Mac Safari,192.168.77.222,University,outlook.com,False,,2024-03-06 13:00:00,15,0,0.55,0,6.2,13,0
APP_000928,Jane,Brown,jane.brown235@yahoo.com,+1-663-361-9730,Online University,3.7,Canada,CET,2024-05-13,17:00:00,106,Business Analyst Intern,0,3,3,267,Windows Firefox,192.168.227.45,Job Portal,yahoo.com,False,,2024-05-13 17:00:00,13,0,0.45,0,35.333333333333336,17,0
APP_001322,Chris,Jones,chris.jones299@yahoo.com,+1-289-890-4889,Liberal Arts College,3.15,USA,PST,2024-06-27,17:00:00,107,Marketing Intern,0,2,2,194,Mac Safari,192.168.249.92,Job Portal,yahoo.com,False,,2024-06-27 17:00:00,14,0,0.5,0,53.5,17,0
APP_001418,Mike,Garcia,mike.garcia716@yahoo.com,+1-413-942-8171,Community College,3.33,Canada,IST,2024-05-30,17:00:00,25,Business Analyst Intern,1,3,3,299,Windows Chrome,192.168.231.92,University,yahoo.com,False,,2024-05-30 17:00:00,14,0,0.5,0,8.333333333333334,17,0
APP_000433,Sarah,Garcia,sarah.garcia63@company.com,+1-863-627-8755,State University,3.22,USA,GMT,2024-05-27,14:00:00,90,Research Assistant,1,4,3,407,Windows Chrome,192.168.69.112,University,company.com,False,,2024-05-27 14:00:00,14,0,0.55,0,22.5,14,0
APP_001444,John,Brown,john.brown699@company.com,+1-307-598-2760,Tech Institute,3.24,UK,PST,2024-03-25,12:00:00,96,Marketing Intern,2,2,2,255,Windows Chrome,192.168.9.199,LinkedIn,company.com,False,,2024-03-25 12:00:00,13,0,0.45,0,48.0,12,0
APP_000932,Jane,Jones,jane.jones152@company.com,+1-368-897-5527,Liberal Arts College,3.64,Australia,EST,2024-04-18,17:00:00,30,Data Science Intern,0,2,2,449,Windows Firefox,192.168.118.7,University,company.com,False,,2024-04-18 17:00:00,13,0,0.45,0,15.0,17,0
APP_000710,John,Johnson,john.johnson624@gmail.com,+1-610-222-4013,Online University,3.86,Brazil,IST,2024-01-21,14:00:00,101,Marketing Intern,2,2,3,109,Windows Firefox,192.168.109.204,LinkedIn,gmail.com,False,,2024-01-21 14:00:00,15,0,0.55,0,50.5,14,0
APP_FRAUD_0214,Admin,Example,admin911@invalid.com,+25-304-290-1551,Fake University,3.99,Canada,,2024-01-11,17:00:00,10,Marketing Intern,9,9,5,53,Unknown Browser,192.168.169.147,Direct,invalid.com,True,inconsistent_data,2024-01-11 17:00:00,8,0,0.6,0,1.1111111111111112,17,0
APP_FRAUD_0250,Ktzvru,Vbonwtap,926222@temp-mail.org,+286-964-685-1057,International University,3.73,Germany,Unknown,2024-04-21,00:00:00,5,Research Assistant,5,6,5,35,Automated Script,10.0.167.1,Direct,temp-mail.org,True,rapid_fire,2024-04-21 00:00:00,6,1,0.7,1,0.8333333333333334,0,1
APP_001606,Mike,Smith,mike.smith260@gmail.com,+1-233-515-8938,Liberal Arts College,3.76,Germany,EST,2024-02-25,10:00:00,88,Research Assistant,0,3,2,332,Mobile iOS,192.168.97.152,University,gmail.com,False,,2024-02-25 10:00:00,13,0,0.45,0,29.333333333333332,10,0
APP_FRAUD_0181,X Æ A-12,Demo,x æ a-12258@invalid.com,+8-368-551-7499,Fake University,2.53,Canada,UTC,2024-03-27,11:00:00,5,Research Assistant,7,9,5,78,Windows Chrome,192.168.142.189,Direct,invalid.com,True,inconsistent_data,2024-03-27 11:00:00,11,0,0.6,0,0.5555555555555556,11,0
APP_FRAUD_0102,Xfljlh,Uytodysu,295195@fake.com,+740-349-253-1103,State University,3.67,Germany,UTC,2024-02-06,00:04:00,4,Research Assistant,8,10,6,44,Automated Script,10.0.190.1,Unknown,fake.com,True,rapid_fire,2024-02-06 00:04:00,6,1,0.7,1,0.4,0,1
APP_000154,Sarah,Williams,sarah.williams120@yahoo.com,+1-341-788-7286,Community College,3.78,Germany,CET,2024-02-06,17:00:00,69,Software Developer Intern,0,5,4,325,Mobile iOS,192.168.153.178,LinkedIn,yahoo.com,False,,2024-02-06 17:00:00,17,0,0.65,0,13.8,17,0
APP_001664,John,Brown,john.brown804@hotmail.com,+1-544-877-2875,Online University,3.4,USA,IST,2024-05-04,09:00:00,49,Business Analyst Intern,0,5,4,77,Windows Firefox,192.168.34.32,University,hotmail.com,False,,2024-05-04 09:00:00,13,0,0.45,0,9.8,9,0
APP_FRAUD_0065,Robert,Davis,robert.davis@synthetic-mail.com,+113-970-144-8403,Liberal Arts College,3.75,UK,,2024-03-11,10:00:00,9,Software Developer Intern,7,9,6,59,Unknown Browser,192.168.176.231,,synthetic-mail.com,True,synthetic_identity,2024-03-11 10:00:00,12,1,0.55,0,1.0,10,0
APP_000805,Chris,Johnson,chris.johnson114@yahoo.com,+1-836-804-7844,Tech Institute,3.5,Germany,CST,2024-01-22,14:00:00,97,Marketing Intern,1,4,2,312,Mobile iOS,192.168.5.72,University,yahoo.com,False,,2024-01-22 14:00:00,16,0,0.6,0,24.25,14,0
APP_000315,Emily,Smith,emily.smith51@gmail.com,+1-666-967-6901,State University,3.42,Brazil,PST,2024-02-11,13:00:00,98,Data Science Intern,2,4,3,238,Mac Safari,192.168.248.230,Job Portal,gmail.com,False,,2024-02-11 13:00:00,13,0,0.5,0,24.5,13,0
APP_000729,David,Miller,david.miller758@yahoo.com,+1-823-472-5546,State University,3.63,UK,PST,2024-06-25,16:00:00,42,Software Developer Intern,1,2,2,317,Windows Chrome,192.168.251.78,University,yahoo.com,False,,2024-06-25 16:00:00,15,0,0.55,0,21.0,16,0
APP_001214,Chris,Miller,chris.miller666@outlook.com,+1-284-586-5176,Liberal Arts College,3.57,Brazil,EST,2024-03-28,12:00:00,57,Data Science Intern,1,5,2,67,Mac Safari,192.168.134.229,University,outlook.com,False,,2024-03-28 12:00:00,15,0,0.55,0,11.4,12,0
APP_000274,Mike,Jones,mike.jones859@yahoo.com,+1-753-478-9987,Community College,3.57,USA,EST,2024-06-18,14:00:00,61,Software Developer Intern,1,3,4,355,Mobile iOS,192.168.120.117,Job Portal,yahoo.com,False,,2024-06-18 14:00:00,13,0,0.45,0,20.333333333333332,14,0
APP_000761,Sarah,Brown,sarah.brown806@yahoo.com,+1-431-482-3300,Community College,3.77,Brazil,GMT,2024-05-31,12:00:00,51,Data Science Intern,2,3,2,277,Windows Firefox,192.168.19.37,Company Website,yahoo.com,False,,2024-05-31 12:00:00,14,0,0.5,0,17.0,12,0
APP_000655,Lisa,Garcia,lisa.garcia538@company.com,+1-449-536-4982,Liberal Arts College,3.73,Australia,CST,2024-03-09,12:00:00,93,Software Developer Intern,1,5,3,433,Windows Firefox,192.168.234.249,University,company.com,False,,2024-03-09 12:00:00,14,0,0.5,0,18.6,12,0
APP_FRAUD_0221,Maria,Davis,maria.davis@synthetic-mail.com,+520-874-828-3197,State University,3.58,Australia,Unknown,2024-03-29,11:00:00,5,Research Assistant,5,9,7,48,Unknown Browser,192.168.95.221,Unknown,synthetic-mail.com,True,synthetic_identity,2024-03-29 11:00:00,11,1,0.5,0,0.5555555555555556,11,0
APP_001072,Lisa,Miller,lisa.miller1@company.com,+1-921-550-7717,Liberal Arts College,3.45,USA,CET,2024-01-13,10:00:00,100,Data Science Intern,1,5,2,158,Mobile iOS,192.168.57.212,LinkedIn,company.com,False,,2024-01-13 10:00:00,12,0,0.5,0,20.0,10,0
